establishment.name,address,city,time.in.h,time.in.m,time.in.ampm,time.out.h,time.out.m,time.out.ampm,inspection.date,cfsm,purpose.of.inspection,risk.type,permit.number,current.score,current.grade,template_type,date_time_in,date_time_out,inspection_duration
DEKALB COUNTY SHERIFF DEPARTMENT,4425 MEMORIAL DRIVE,DECATUR,11,25,AM,2,5,PM,2015-02-19,Duane Hammond,Routine,2,443523,85,B,Food,2015-02-19T11:25:00Z,2015-02-19T14:05:00Z,2.6666666666666665
DEKALB E.O.A. HEAD START,3549 LAWRENCEVILLE HIGHWAY,TUCKER,7,35,AM,8,45,AM,2015-01-30,Jacqueline Goggings,Routine,2,667634,93,A,Food,2015-01-30T07:35:00Z,2015-01-30T08:45:00Z,1.1666666666666667
DeKALB ELEMENTARY SCHOOL OF THE ARTS,3131 OLD ROCKBRIDGE ROAD,AVONDALE ESTATES,9,15,AM,10,45,AM,2015-10-21,Dorothy Morrow,Routine,2,886816,99,A,Food,2015-10-21T09:15:00Z,2015-10-21T10:45:00Z,1.5
DeKALB ELEMENTARY SCHOOL OF THE ARTS,3131 OLD ROCKBRIDGE ROAD,AVONDALE ESTATES,7,35,AM,9,0,AM,2015-04-14,Dorothy Morrow,Routine,2,886816,100,A,Food,2015-04-14T07:35:00Z,2015-04-14T09:00:00Z,1.4166666666666667
DEKALB EOA,3262 CHAPEL STREET,SCOTTDALE,11,5,AM,1,30,PM,2014-12-15,Diane B. Reid,Routine,2,661342,84,B,Food,2014-12-15T11:05:00Z,2014-12-15T13:30:00Z,2.4166666666666665
DEKALB EOA -EARLY HEAD START,"3640 CLUBHOUSE CIRCLE EAST, SUITE E",DECATUR,11,50,AM,1,5,PM,2015-06-10,Perlisa A. Wheeler,Routine,2,668258,95,A,Food,2015-06-10T11:50:00Z,2015-06-10T13:05:00Z,1.25
DEKALB PATH ACADEMY,3007 HERMANCE DRIVE,ATLANTA,11,15,AM,12,45,PM,2015-09-03,Ethiopia Gebremedhin,Routine,1,885779,95,A,Food,2015-09-03T11:15:00Z,2015-09-03T12:45:00Z,1.5
DEKALB PATH ACADEMY,3007 HERMANCE DRIVE,ATLANTA,12,0,PM,1,5,PM,2015-02-10,Ethiopia Gebremedhin,Routine,2,885779,100,A,Food,2015-02-10T12:00:00Z,2015-02-10T13:05:00Z,1.0833333333333333
DEKALB PREPARATORY ACADEMY,1402 AUSTIN DRIVE,DECATUR,9,45,AM,11,35,AM,2015-10-30,Ebonie Fagin,Routine,2,886291,86,B,Food,2015-10-30T09:45:00Z,2015-10-30T11:35:00Z,1.8333333333333333
DEKALB PREPARATORY ACADEMY,1402 AUSTIN DRIVE,DECATUR,7,45,AM,8,40,AM,2015-04-16,Ebonie Fagin,Routine,2,886291,99,A,Food,2015-04-16T07:45:00Z,2015-04-16T08:40:00Z,0.9166666666666666
DEKALB REGIONAL CRISIS CENTER,450 WINN WAY,DECATUR,7,20,AM,8,30,AM,2015-06-25,Santia DeJesus,Routine,2,886975,87,B,Food,2015-06-25T07:20:00Z,2015-06-25T08:30:00Z,1.1666666666666667
DEKALB REGIONAL CRISIS CENTER,450 WINN WAY,DECATUR,7,45,AM,9,50,AM,2014-12-18,Edia Puller,Routine,2,886975,80,B,Food,2014-12-18T07:45:00Z,2014-12-18T09:50:00Z,2.0833333333333335
DEKALB REGIONAL YOUTH DEV. CTR,2946 CLIFTON SPRINGS ROAD,DECATUR,8,15,AM,9,55,AM,2015-10-20,Nancy Flott 9/14/17,Routine,2,442314,94,A,Food,2015-10-20T08:15:00Z,2015-10-20T09:55:00Z,1.6666666666666667
DEKALB REGIONAL YOUTH DEV. CTR,2946 CLIFTON SPRINGS ROAD,DECATUR,1,20,PM,2,35,PM,2015-05-21,Nancy Flott,Routine,2,442314,88,B,Food,2015-05-21T13:20:00Z,2015-05-21T14:35:00Z,1.25
DEKALB SCHOOL OF THE ARTS,1192 CLARENDON ROAD,AVONDALE ESTATES,10,10,AM,11,25,AM,2015-10-01,Veronica Clark,Routine,2,660102,96,A,Food,2015-10-01T10:10:00Z,2015-10-01T11:25:00Z,1.25
DEKALB SCHOOL OF THE ARTS,1192 CLARENDON ROAD,AVONDALE ESTATES,11,15,AM,1,0,PM,2015-03-30,Veronica Clark,Routine,2,660102,96,A,Food,2015-03-30T11:15:00Z,2015-03-30T13:00:00Z,1.75
DEKALB TRAINING CENTER,"2660 OSBORNE ROAD, NE",ATLANTA,11,20,AM,12,10,PM,2015-06-17,N/A,Routine,2,661138,100,A,Food,2015-06-17T11:20:00Z,2015-06-17T12:10:00Z,0.8333333333333334
DEKALB TRAINING CENTER,"2660 OSBORNE ROAD, NE",ATLANTA,10,55,AM,11,45,AM,2015-02-10,"NA",Routine,2,661138,100,A,Food,2015-02-10T10:55:00Z,2015-02-10T11:45:00Z,0.8333333333333334
DELLIA'S JERK PALACE,5412-D COVINGTON HIGHWAY,DECATUR,2,15,PM,4,0,PM,2015-06-23,Francine Cooper,Routine,2,885908,91,A,Food,2015-06-23T14:15:00Z,2015-06-23T16:00:00Z,1.75
DELLIA'S JERK PALACE,5412-D COVINGTON HIGHWAY,DECATUR,1,55,PM,3,40,PM,2015-03-12,Francine Cooper,Routine,2,885908,89,B,Food,2015-03-12T13:55:00Z,2015-03-12T15:40:00Z,1.75
DEMITRIS RESTAURANT,3771 COVINGTON HIGHWAY,DECATUR,7,30,AM,9,30,AM,2015-08-05,Tracy Dill,Routine,2,884185,81,B,Food,2015-08-05T07:30:00Z,2015-08-05T09:30:00Z,2
DEMITRIS RESTAURANT,3771 COVINGTON HIGHWAY,DECATUR,8,5,AM,9,40,PM,2015-02-19,Traci Dill,Follow-Up,2,884185,85,B,Food,2015-02-19T08:05:00Z,2015-02-19T21:40:00Z,13.583333333333334
DEMITRIS RESTAURANT,3771 COVINGTON HIGHWAY,DECATUR,7,40,AM,10,15,AM,2015-01-15,Traci Dill,Routine,2,884185,70,C,Food,2015-01-15T07:40:00Z,2015-01-15T10:15:00Z,2.5833333333333335
DESTA ETHIOPIAN KITCHEN,"3086 BRIARCLIFF ROAD, N.E",ATLANTA,1,30,PM,4,5,PM,2015-03-25,Ribka Woldeyohannes,Routine,2,884475,93,A,Food,2015-03-25T13:30:00Z,2015-03-25T16:05:00Z,2.5833333333333335
DESTINY ACHIEVERS ACADEMY OF EXCELLENCE,3595 LINECREST ROAD,ELLENWOOD,7,35,AM,9,20,AM,2015-05-05,NOT IN COMPLIANCE,Routine,2,886295,85,B,Food,2015-05-05T07:35:00Z,2015-05-05T09:20:00Z,1.75
DESTINY ACHIEVERS ACADEMY OF EXCELLENCE,3595 LINECREST ROAD,ELLENWOOD,7,15,AM,8,55,AM,2014-12-17,NO CFSM,Routine,2,886295,89,B,Food,2014-12-17T07:15:00Z,2014-12-17T08:55:00Z,1.6666666666666667
DEVON'S POPCORN,"2050 LAWRENCEVILLE HIGHWAY, SUITE 7038",DECATUR,2,40,PM,3,40,PM,2015-07-01,"NA",Routine,1,885966,100,A,Food,2015-07-01T14:40:00Z,2015-07-01T15:40:00Z,1
DIJLA CAFE,"3711 NORTH DECATUR ROAD, SUITE 116",DECATUR,2,5,PM,3,35,PM,2015-06-12,Registered: 7/15-7/16,Routine,2,887505,87,B,Food,2015-06-12T14:05:00Z,2015-06-12T15:35:00Z,1.5
DIJLA CAFE,"3711 NORTH DECATUR ROAD, SUITE 116",DECATUR,11,15,AM,12,10,PM,2015-04-09,Within 90 Days of Permitting,Initial,2,887505,100,A,Food,2015-04-09T11:15:00Z,2015-04-09T12:10:00Z,0.9166666666666666
DIM SUM HEAVEN,5203 BUFORD HIGHWAY,DORAVILLE,1,0,PM,3,20,PM,2014-12-17,Min Hui Shi (1/21/18),Routine,2,884468,82,B,Food,2014-12-17T13:00:00Z,2014-12-17T15:20:00Z,2.3333333333333335
DISCOVERY WING,"1329 BROCKETT ROAD, SUITE B",CLARKSTON,1,25,PM,2,30,PM,2015-10-12,Jim Kwon Lee,Routine,2,887346,95,A,Food,2015-10-12T13:25:00Z,2015-10-12T14:30:00Z,1.0833333333333333
DISCOVERY WING,"1329 BROCKETT ROAD, SUITE B",CLARKSTON,2,50,PM,4,10,PM,2015-04-13,Jin Kwon Lee,Routine,2,887346,91,A,Food,2015-04-13T14:50:00Z,2015-04-13T16:10:00Z,1.3333333333333333
DISCOVERY WING,"1329 BROCKETT ROAD, SUITE B",CLARKSTON,1,10,PM,2,30,PM,2014-12-02,Jin Kwon Lee,Initial,2,887346,100,A,Food,2014-12-02T13:10:00Z,2014-12-02T14:30:00Z,1.3333333333333333
DISH DIVE,2233 COLLEGE AVENUE NE,ATLANTA,3,0,PM,4,15,PM,2014-11-21,Travis Carrol,Follow-Up,2,887400,89,B,Food,2014-11-21T15:00:00Z,2014-11-21T16:15:00Z,1.25
DISH OUT RESTAURANT,5231-A MEMORIAL DRIVE,STONE MOUNTAIN,12,45,PM,2,15,PM,2015-10-26,Not In Compliance,Routine,2,887461,88,B,Food,2015-10-26T12:45:00Z,2015-10-26T14:15:00Z,1.5
DISH OUT RESTAURANT,5231-A MEMORIAL DRIVE,STONE MOUNTAIN,12,0,PM,1,15,PM,2015-06-26,Due By: 7/29/15,Follow-Up,2,887461,95,A,Food,2015-06-26T12:00:00Z,2015-06-26T13:15:00Z,1.25
DISH OUT RESTAURANT,5231-A MEMORIAL DRIVE,STONE MOUNTAIN,1,5,PM,3,25,PM,2015-06-22,Due By: 7/29/15,Routine,2,887461,67,U,Food,2015-06-22T13:05:00Z,2015-06-22T15:25:00Z,2.3333333333333335
DISH OUT RESTAURANT,5231-A MEMORIAL DRIVE,STONE MOUNTAIN,7,20,AM,8,5,AM,2015-04-29,Within 90 Days of Permitting,Initial,2,887461,97,A,Food,2015-04-29T07:20:00Z,2015-04-29T08:05:00Z,0.75
DISH OUT RESTAURANT,5231-A MEMORIAL DRIVE,STONE MOUNTAIN,11,40,AM,12,5,PM,2015-04-27,N/A,Construction/Preoperational,2,887461,NA,"NA",Food,2015-04-27T11:40:00Z,2015-04-27T12:05:00Z,0.4166666666666667
DOC CHEY'S NOODLE HOUSE,1556 NORTH DECATUR ROAD,ATLANTA,2,20,PM,4,10,PM,2015-01-09,Alix Huntsman,Routine,2,447948,99,A,Food,2015-01-09T14:20:00Z,2015-01-09T16:10:00Z,1.8333333333333333
DOGGY DOGG ATL,310 EAST HOWARD AVENUE,DECATUR,4,30,PM,5,30,PM,2015-08-17,James Hammerl,Routine,1,887671,90,A,Food,2015-08-17T16:30:00Z,2015-08-17T17:30:00Z,1
DOGGY DOGG ATL,310 EAST HOWARD AVENUE,DECATUR,4,0,PM,4,30,PM,2015-06-26,With in 90 days,Initial,2,887671,100,A,Food,2015-06-26T16:00:00Z,2015-06-26T16:30:00Z,0.5
DOGGY DOGG ATL,310 EAST HOWARD AVENUE,DECATUR,3,0,PM,4,0,AM,2015-06-26,with in 90 days,Construction/Preoperational,2,887671,NA,"NA",Food,2015-06-26T15:00:00Z,2015-06-26T04:00:00Z,-11
DOLLIE'S ICE CREAM PARLOR,"1260 GLENWOOD AVENUE, SUITE B",ATLANTA,2,30,PM,3,40,PM,2015-07-01,Jessica Nelaon,Routine,2,886131,90,A,Food,2015-07-01T14:30:00Z,2015-07-01T15:40:00Z,1.1666666666666667
DOMINICS NY PIZZA @ PREP,3300 MARJAN DRIVE,ATLANTA,4,55,PM,5,50,PM,2015-08-26,90 days to obtain,Routine,1,887157,99,A,Food,2015-08-26T16:55:00Z,2015-08-26T17:50:00Z,0.9166666666666666
DOMINO'S PIZZA,"5761 ROCKBRIDGE ROAD, SUITE A",STONE MOUNTAIN,3,50,PM,5,15,PM,2015-05-13,Shaun J. Walker,Routine,1,447892,94,A,Food,2015-05-13T15:50:00Z,2015-05-13T17:15:00Z,1.4166666666666667
DOMINO'S PIZZA,1303-A COLUMBIA DRIVE,DECATUR,12,10,PM,1,45,PM,2015-07-23,Tyrique Williams,Routine,1,880758,85,B,Food,2015-07-23T12:10:00Z,2015-07-23T13:45:00Z,1.5833333333333333
DOMINO'S PIZZA,2520 BOULDERCREST ROAD,ATLANTA,12,50,PM,2,40,PM,2015-04-10,90 Day Deadline,Routine,2,884447,80,B,Food,2015-04-10T12:50:00Z,2015-04-10T14:40:00Z,1.8333333333333333
DOMINO'S PIZZA,5207 MEMORIAL DRIVE,STONE MOUNTAIN,1,50,PM,3,10,PM,2015-07-28,Roslyn R. Rivers,Routine,1,884448,91,A,Food,2015-07-28T13:50:00Z,2015-07-28T15:10:00Z,1.3333333333333333
DOMINO'S PIZZA # 5700,4763 BUFORD HIGHWAY,ATLANTA,3,45,PM,4,55,PM,2015-03-19,Barry Bynum,Routine,2,885833,90,A,Food,2015-03-19T15:45:00Z,2015-03-19T16:55:00Z,1.1666666666666667
DOMINO'S PIZZA # 5701,1439 SOUTH OXFORD ROAD N.E.,ATLANTA,3,0,PM,3,55,PM,2015-10-28,Not Posted,Routine,2,885834,90,A,Food,2015-10-28T15:00:00Z,2015-10-28T15:55:00Z,0.9166666666666666
DOMINO'S PIZZA #4141,3300 BUFORD HIGHWAY,ATLANTA,12,50,PM,2,5,PM,2015-06-03,None Posted,Routine,1,443357,93,A,Food,2015-06-03T12:50:00Z,2015-06-03T14:05:00Z,1.25
DOMINO'S PIZZA #5718,2482 JETT FERRY ROAD,DUNWOODY,12,40,PM,1,40,PM,2014-12-16,Ishiama Byrd,Routine,1,443366,97,A,Food,2014-12-16T12:40:00Z,2014-12-16T13:40:00Z,1
DON POLLO MEXICAN RESTAURANT & NIGHT CLUB,1851 CORPORATE BOULEVARD,ATLANTA,10,40,PM,11,30,PM,2015-05-29,Luis Munoz,Routine,2,885224,82,B,Food,2015-05-29T22:40:00Z,2015-05-29T23:30:00Z,0.8333333333333334
DON QUIXOTE,5805 BUFORD HIGHWAY SUITE #2,DORAVILLE,1,45,PM,3,0,AM,2015-10-28,Within 90 days,Initial,2,887791,97,A,Food,2015-10-28T13:45:00Z,2015-10-28T03:00:00Z,-10.75
DON TELLO'S TEX MEX GRILL,2965 TURNER HILL ROAD,LITHONIA,12,50,PM,3,25,PM,2015-05-19,Erica Chavous 9/2016,Routine,3,886149,85,B,Food,2015-05-19T12:50:00Z,2015-05-19T15:25:00Z,2.5833333333333335
DON TELLO'S TEX MEX GRILL,2965 TURNER HILL ROAD,LITHONIA,12,0,PM,2,20,PM,2015-01-20,Erica Chavous 9/2016,Routine,2,886149,90,A,Food,2015-01-20T12:00:00Z,2015-01-20T14:20:00Z,2.3333333333333335
DONGNEA BANGNEA,"3042 OAKCLIFF ROAD, SUITE 104",DORAVILLE,10,50,AM,12,50,PM,2015-09-02,Chong Ha Paul,Follow-Up,2,884621,89,B,Food,2015-09-02T10:50:00Z,2015-09-02T12:50:00Z,2
DONGNEA BANGNEA,"3042 OAKCLIFF ROAD, SUITE 104",DORAVILLE,10,55,AM,1,35,PM,2015-09-01,Chong Ha Paul,Routine,2,884621,58,U,Food,2015-09-01T10:55:00Z,2015-09-01T13:35:00Z,2.6666666666666665
DONGNEA BANGNEA,"3042 OAKCLIFF ROAD, SUITE 104",DORAVILLE,11,30,AM,1,35,PM,2015-05-06,Chong Ha Paul,Follow-Up,2,884621,72,C,Food,2015-05-06T11:30:00Z,2015-05-06T13:35:00Z,2.0833333333333335
DONGNEA BANGNEA,"3042 OAKCLIFF ROAD, SUITE 104",DORAVILLE,11,55,AM,2,40,PM,2015-05-01,Chong Ha Paul,Routine,2,884621,65,U,Food,2015-05-01T11:55:00Z,2015-05-01T14:40:00Z,2.75
DONNIE'S COUNTRY COOKIN,"3300 CLAIRMONT ROAD, SUITE A & B",ATLANTA,11,35,AM,1,35,PM,2015-07-13,Hong K. Kim,Routine,2,883944,81,B,Food,2015-07-13T11:35:00Z,2015-07-13T13:35:00Z,2
DONNIE'S COUNTRY COOKIN,"3300 CLAIRMONT ROAD, SUITE A & B",ATLANTA,12,15,PM,1,45,PM,2015-03-11,Hong Kwon Kim,Routine,2,883944,85,B,Food,2015-03-11T12:15:00Z,2015-03-11T13:45:00Z,1.5
DOUBLETREE HOTEL,2061 NORTH DRUID HILLS ROAD,ATLANTA,4,30,PM,6,10,PM,2015-02-18,Ron LeShore,Follow-Up,2,444493,92,A,Food,2015-02-18T16:30:00Z,2015-02-18T18:10:00Z,1.6666666666666667
DOUBLETREE HOTEL,2061 NORTH DRUID HILLS ROAD,ATLANTA,7,35,AM,10,5,AM,2015-02-04,Ron LeShore,Routine,2,444493,67,U,Food,2015-02-04T07:35:00Z,2015-02-04T10:05:00Z,2.5
DOWNWIND RESTAURANT & LOUNGE,2000 AIRPORT ROAD,CHAMBLEE,11,30,AM,12,35,PM,2015-05-19,Debbie Rogers,Routine,2,442644,92,A,Food,2015-05-19T11:30:00Z,2015-05-19T12:35:00Z,1.0833333333333333
DOWNWIND RESTAURANT & LOUNGE,2000 AIRPORT ROAD,CHAMBLEE,2,5,PM,3,25,PM,2015-01-23,Ronald M. Hankins,Routine,2,442644,87,B,Food,2015-01-23T14:05:00Z,2015-01-23T15:25:00Z,1.3333333333333333
DR. BOMBAY'S COLD CREAM,1645 McLENDON AVENUE,ATLANTA,4,30,PM,6,10,PM,2015-08-20,Madison Temmel,Routine,2,882045,82,B,Food,2015-08-20T16:30:00Z,2015-08-20T18:10:00Z,1.6666666666666667
DR. BOMBAY'S COLD CREAM,1645 McLENDON AVENUE,ATLANTA,3,0,PM,4,45,PM,2014-12-09,Scheduled for 12/16/14,Follow-Up,2,882045,82,B,Food,2014-12-09T15:00:00Z,2014-12-09T16:45:00Z,1.75
DRAGON DELITE CHINESE RESTAURANT,"4599 ROCKBRIDGE ROAD, SUITE C",STONE MOUNTAIN,1,30,PM,2,45,PM,2015-07-21,Wei Zhu,Routine,3,447725,91,A,Food,2015-07-21T13:30:00Z,2015-07-21T14:45:00Z,1.25
DRAGON DELITE CHINESE RESTAURANT,"4599 ROCKBRIDGE ROAD, SUITE C",STONE MOUNTAIN,1,0,PM,2,10,PM,2015-03-19,Wei Zhu,Routine,3,447725,89,B,Food,2015-03-19T13:00:00Z,2015-03-19T14:10:00Z,1.1666666666666667
DRAGON EXPRESS,"4060 PEACHTREE ROAD, SUITE L",ATLANTA,2,45,PM,3,50,PM,2015-06-03,Yuan-Kuan Guo,Routine,2,885226,94,A,Food,2015-06-03T14:45:00Z,2015-06-03T15:50:00Z,1.0833333333333333
DRAGON EXPRESS,"4060 PEACHTREE ROAD, SUITE L",ATLANTA,12,30,PM,1,45,PM,2014-12-09,Erwin Patuwo exp 6/29/15,Routine,2,885226,88,B,Food,2014-12-09T12:30:00Z,2014-12-09T13:45:00Z,1.25
DRAGON PALACE,"3145 BRIARCLIFF ROAD, SUITE G",ATLANTA,4,20,PM,5,50,PM,2015-10-13,Yunfang Chiu,Follow-Up,3,882320,82,B,Food,2015-10-13T16:20:00Z,2015-10-13T17:50:00Z,1.5
DRAGON PALACE,"3145 BRIARCLIFF ROAD, SUITE G",ATLANTA,12,45,PM,2,45,PM,2015-09-17,Yunfang Chiu,Routine,3,882320,73,C,Food,2015-09-17T12:45:00Z,2015-09-17T14:45:00Z,2
DRAGON PALACE,"3145 BRIARCLIFF ROAD, SUITE G",ATLANTA,1,45,PM,3,25,PM,2015-05-14,Yunfang Chiu,Routine,3,882320,82,B,Food,2015-05-14T13:45:00Z,2015-05-14T15:25:00Z,1.6666666666666667
DRAGON RESTAURANT,2675 WESLEY CHAPEL ROAD,DECATUR,1,55,PM,3,55,PM,2015-06-09,Kun Yan,Routine,2,887545,88,B,Food,2015-06-09T13:55:00Z,2015-06-09T15:55:00Z,2
DRAGON RESTAURANT,2675 WESLEY CHAPEL ROAD,DECATUR,10,40,AM,12,20,PM,2015-04-10,Kun Yan,Initial,2,887545,91,A,Food,2015-04-10T10:40:00Z,2015-04-10T12:20:00Z,1.6666666666666667
DRAGON RESTAURANT,2675 WESLEY CHAPEL ROAD,DECATUR,2,50,PM,4,40,PM,2015-04-08,Kun Yan,Construction/Preoperational,2,887545,NA,"NA",Food,2015-04-08T14:50:00Z,2015-04-08T16:40:00Z,1.8333333333333333
DREAM CAFFE,5289 MEMORIAL DRIVE,STONE MOUNTAIN,2,10,PM,3,10,PM,2015-09-09,"Due By: October 14, 2015",Routine,2,887604,95,A,Food,2015-09-09T14:10:00Z,2015-09-09T15:10:00Z,1
DREAM CAFFE,5289 MEMORIAL DRIVE,STONE MOUNTAIN,2,0,PM,2,45,PM,2015-07-14,Within 90 Days of Permitting,Initial,2,887604,99,A,Food,2015-07-14T14:00:00Z,2015-07-14T14:45:00Z,0.75
DREAM WINGS,2315-B GLENWOOD AVENUE,ATLANTA,11,45,AM,1,45,PM,2015-07-02,Xu Ming Li,Follow-Up,2,885621,83,B,Food,2015-07-02T11:45:00Z,2015-07-02T13:45:00Z,2
DREAM WINGS,2315-B GLENWOOD AVENUE,ATLANTA,2,50,PM,5,25,PM,2015-06-03,Xu Ming Li,Routine,2,885621,72,C,Food,2015-06-03T14:50:00Z,2015-06-03T17:25:00Z,2.5833333333333335
DREAM WINGS,2315-B GLENWOOD AVENUE,ATLANTA,12,35,PM,2,30,PM,2014-12-19,Xu Ming Li,Follow-Up,2,885621,91,A,Food,2014-12-19T12:35:00Z,2014-12-19T14:30:00Z,1.9166666666666667
DRESDEN SCHOOL,2449 DRESDEN DRIVE,CHAMBLEE,10,40,AM,12,40,PM,2015-05-05,Deja Billingsly,Routine,2,660038,91,A,Food,2015-05-05T10:40:00Z,2015-05-05T12:40:00Z,2
DREW CHARTER HIGH SCHOOL,300 EAST LAKE BOULEVARD,ATLANTA,8,45,AM,11,0,AM,2015-09-04,Rohan Scott,Routine,1,886536,91,A,Food,2015-09-04T08:45:00Z,2015-09-04T11:00:00Z,2.25
DREW CHARTER HIGH SCHOOL,300 EAST LAKE BOULEVARD,ATLANTA,11,0,AM,12,50,PM,2015-03-02,Rohan Scott (1/23/19),Routine,2,886536,97,A,Food,2015-03-02T11:00:00Z,2015-03-02T12:50:00Z,1.8333333333333333
DREW CHARTER SCHOOL,301 EAST LAKE BOULEVARD SE,ATLANTA,8,15,AM,10,15,AM,2015-09-01,Haniyfa Muhammad,Routine,1,668631,98,A,Food,2015-09-01T08:15:00Z,2015-09-01T10:15:00Z,2
DREW CHARTER SCHOOL,301 EAST LAKE BOULEVARD SE,ATLANTA,9,25,AM,10,40,PM,2015-05-14,Jasmine Browning,Routine,2,668631,100,A,Food,2015-05-14T09:25:00Z,2015-05-14T22:40:00Z,13.25
DREW CHARTER SCHOOL,301 EAST LAKE BOULEVARD SE,ATLANTA,8,15,AM,10,10,AM,2014-11-21,Jasmine Browning,Follow-Up,2,668631,99,A,Food,2014-11-21T08:15:00Z,2014-11-21T10:10:00Z,1.9166666666666667
"DRUID HILLS GOLF CLUB, INC.",740 CLIFTON ROAD,ATLANTA,10,45,AM,12,40,PM,2015-03-26,Linton Fontaine (04/01/15),Routine,2,444613,97,A,Food,2015-03-26T10:45:00Z,2015-03-26T12:40:00Z,1.9166666666666667
DRUID HILLS GOLF PAVILION,740  CLIFTON ROAD,ATLANTA,12,20,PM,1,45,PM,2015-07-24,Aerial Rindgnal,Routine,2,880732,84,B,Food,2015-07-24T12:20:00Z,2015-07-24T13:45:00Z,1.4166666666666667
DRUID HILLS HIGH SCHOOL,"1798 HAYGOOD DRIVE, NE",ATLANTA,9,0,AM,11,15,AM,2015-05-06,Tanzie Dumas McHenry,Routine,2,660108,97,A,Food,2015-05-06T09:00:00Z,2015-05-06T11:15:00Z,2.25
DRUID HILLS MIDDLE SCHOOL,3100 MOUNT OLIVE DRIVE,DECATUR,8,45,AM,9,50,AM,2015-10-20,Laura Brooks,Routine,2,660115,99,A,Food,2015-10-20T08:45:00Z,2015-10-20T09:50:00Z,1.0833333333333333
DRUID HILLS MIDDLE SCHOOL,3100 MOUNT OLIVE DRIVE,DECATUR,9,55,AM,11,20,AM,2015-04-16,Marina Pilling,Routine,2,660115,100,A,Food,2015-04-16T09:55:00Z,2015-04-16T11:20:00Z,1.4166666666666667
DRUID HILLS MIDDLE SCHOOL,3100 MOUNT OLIVE DRIVE,DECATUR,7,30,AM,8,45,AM,2014-12-17,Laura Brooks,Routine,2,660115,100,A,Food,2014-12-17T07:30:00Z,2014-12-17T08:45:00Z,1.25
DUCK'S COSMIC KITCHEN,111-D NEW STREET,DECATUR,10,50,AM,12,15,PM,2015-05-19,Cindy Diamond,Follow-Up,2,881851,89,B,Food,2015-05-19T10:50:00Z,2015-05-19T12:15:00Z,1.4166666666666667
DUCK'S COSMIC KITCHEN,111-D NEW STREET,DECATUR,2,10,PM,4,55,PM,2015-04-27,Cindy Diamond,Routine,2,881851,78,C,Food,2015-04-27T14:10:00Z,2015-04-27T16:55:00Z,2.75
DUDLEY'S FOOD & SPIRITS,6691 MILLWOOD LANE,LITHONIA,11,50,AM,12,45,PM,2015-05-08,Stephen Bates 12/2017,Routine,2,447680,86,B,Food,2015-05-08T11:50:00Z,2015-05-08T12:45:00Z,0.9166666666666666
DUGAN'S TAVERN,5922 MEMORIAL DRIVE,STONE MOUNTAIN,3,0,PM,4,45,PM,2015-06-16,Crystal M. Evans,Routine,2,448339,87,B,Food,2015-06-16T15:00:00Z,2015-06-16T16:45:00Z,1.75
DUGAN'S TAVERN,5922 MEMORIAL DRIVE,STONE MOUNTAIN,3,5,PM,5,5,PM,2015-02-16,Crystal M. Evans,Routine,2,448339,88,B,Food,2015-02-16T15:05:00Z,2015-02-16T17:05:00Z,2
DUGANS,4975 FLAT SHOALS PARKWAY,DECATUR,1,45,PM,3,40,PM,2015-10-13,Tony Brown,Routine,2,880802,86,B,Food,2015-10-13T13:45:00Z,2015-10-13T15:40:00Z,1.9166666666666667
DUGANS,4975 FLAT SHOALS PARKWAY,DECATUR,2,10,PM,3,40,PM,2015-03-19,Tony A. Brown,Routine,2,880802,82,B,Food,2015-03-19T14:10:00Z,2015-03-19T15:40:00Z,1.5
DULCE VEGAN COFFEE SHOP,"1994 HOSEA WILLIAMS DRIVE, NE",ATLANTA,2,15,PM,4,0,PM,2015-10-14,Idalys Sansores (8/22/16),Routine,1,885564,95,A,Food,2015-10-14T14:15:00Z,2015-10-14T16:00:00Z,1.75
DULCE VEGAN COFFEE SHOP,"1994 HOSEA WILLIAMS DRIVE, NE",ATLANTA,2,25,PM,3,25,PM,2015-09-23,Idalys Sansores,Construction/Preoperational,2,885564,NA,"NA",Food,2015-09-23T14:25:00Z,2015-09-23T15:25:00Z,1
DUNAIRE SCHOOL,651 SOUTH INDIAN CREEK DRIVE,STONE MOUNTAIN,9,20,AM,10,55,AM,2015-09-15,Beverly A. White,Routine,2,660039,95,A,Food,2015-09-15T09:20:00Z,2015-09-15T10:55:00Z,1.5833333333333333
DUNAIRE SCHOOL,651 SOUTH INDIAN CREEK DRIVE,STONE MOUNTAIN,7,20,AM,8,50,AM,2015-03-18,Beverly A. White,Routine,2,660039,89,B,Food,2015-03-18T07:20:00Z,2015-03-18T08:50:00Z,1.5
DUNKIN DONUTS,"4040 PEACHTREE ROAD, NE",ATLANTA,1,55,PM,3,15,PM,2015-06-02,Violet L. Walters,Routine,1,449672,81,B,Food,2015-06-02T13:55:00Z,2015-06-02T15:15:00Z,1.3333333333333333
DUNKIN DONUTS,2827 NORTH DRUID HILLS ROAD,ATLANTA,1,45,PM,3,0,PM,2015-02-13,Habiba Junani,Routine,2,882535,84,B,Food,2015-02-13T13:45:00Z,2015-02-13T15:00:00Z,1.25
DUNKIN DONUTS,5558 PEACHTREE INDUSTRIAL BOULEVARD,CHAMBLEE,3,10,PM,4,10,PM,2015-05-20,Rohit Sharma,Routine,1,884590,96,A,Food,2015-05-20T15:10:00Z,2015-05-20T16:10:00Z,1
